id_transaccion,monto,tipo_transaccion,pais,dispositivo,hora,dias_cuenta_creada,fraude
582,469.64,pago,Colombia,web,2,1931,0
583,81.42,compra,Chile,movil,16,1276,0
584,47.83,retiro,Mexico,POS,8,395,0
585,120.42,pago,Chile,web,3,662,0
586,32.96,transferencia,Mexico,POS,21,853,0
587,9.47,pago,Colombia,web,22,1243,0
588,16.56,pago,Chile,cajero,1,594,0
589,16.44,compra,Peru,web,23,190,0
590,19.77,retiro,Peru,POS,8,234,0
591,17.94,pago,Argentina,POS,13,1712,0
592,122.89,pago,Peru,cajero,10,232,0
593,24.09,transferencia,Mexico,POS,1,358,0
594,50.9,compra,Peru,cajero,20,478,0
595,272.52,pago,Peru,cajero,1,1599,0
596,77.09,pago,Peru,POS,4,1971,0
597,132.15,pago,Chile,movil,6,1453,0
598,22.7,retiro,Argentina,POS,21,237,0
599,25.63,retiro,Colombia,POS,3,1057,0
600,5.01,retiro,Argentina,web,13,213,0
601,22.21,transferencia,Mexico,POS,1,1596,0
602,39.19,pago,Chile,web,22,379,0
603,23.38,transferencia,Chile,web,11,1026,0
604,11.15,retiro,Peru,POS,9,909,1
605,15.43,transferencia,Peru,cajero,0,450,0
606,74.12,pago,Mexico,movil,18,569,0
607,27.73,compra,Chile,POS,22,1451,0
608,54.36,compra,Colombia,POS,15,813,0
609,84.0,pago,Argentina,cajero,14,1823,0
610,140.69,pago,Chile,web,13,1674,0
611,4.81,transferencia,Colombia,cajero,8,279,0
612,192.78,retiro,Colombia,cajero,20,214,0
613,118.63,compra,Argentina,web,22,1775,0
614,10.24,transferencia,Colombia,POS,14,1309,0
615,248.18,pago,Mexico,cajero,6,1567,0
616,304.4,compra,Colombia,cajero,3,718,0
617,7.56,compra,Mexico,POS,20,970,0
618,38.9,transferencia,Colombia,POS,17,1298,0
619,196.91,pago,Peru,movil,7,1035,0
620,165.52,transferencia,Colombia,cajero,11,871,0
621,24.48,transferencia,Mexico,movil,14,1071,0
622,28.19,compra,Colombia,web,14,1539,0
623,55.53,compra,Colombia,POS,16,1666,0
624,79.52,retiro,Colombia,POS,1,438,0
625,115.56,transferencia,Mexico,movil,11,1608,0
626,55.24,compra,Colombia,cajero,2,671,0
627,74.51,pago,Argentina,web,6,904,0
628,165.15,pago,Argentina,cajero,5,1451,0
629,4.48,pago,Mexico,cajero,13,1456,0
630,34.91,transferencia,Peru,movil,22,1154,0
631,149.94,retiro,Argentina,cajero,4,1046,0
632,270.69,pago,Chile,movil,3,892,0
633,86.01,transferencia,Argentina,POS,14,389,0
634,91.14,transferencia,Chile,POS,6,135,0
635,13.6,transferencia,Mexico,POS,2,532,0
636,71.18,transferencia,Peru,web,12,220,0
637,91.27,pago,Chile,web,9,333,0
638,33.32,compra,Chile,cajero,22,1154,0
639,37.64,transferencia,Argentina,movil,1,1056,0
640,56.84,transferencia,Chile,cajero,11,1626,0
641,2.43,pago,Mexico,POS,23,1795,0
642,46.65,compra,Mexico,cajero,21,1449,0
643,28.51,pago,Mexico,cajero,11,1322,0
644,47.61,pago,Argentina,cajero,18,1528,0
645,15.31,pago,Peru,POS,18,1869,0
646,265.45,transferencia,Argentina,movil,20,1785,0
647,108.05,transferencia,Mexico,cajero,2,1709,0
648,136.4,retiro,Argentina,POS,5,357,0
649,186.81,retiro,Mexico,web,1,1479,0
650,82.8,pago,Colombia,movil,23,401,0
651,10.91,retiro,Colombia,POS,12,896,0
652,92.43,retiro,Chile,cajero,8,1583,0
653,106.07,transferencia,Peru,POS,12,990,0
654,164.19,pago,Colombia,movil,22,709,0
655,67.8,transferencia,Mexico,cajero,13,1944,0
656,16.38,transferencia,Argentina,web,18,1479,0
657,40.05,retiro,Argentina,web,10,1915,0
658,54.13,compra,Chile,web,13,1058,0
659,124.59,compra,Argentina,POS,15,1790,0
660,101.49,retiro,Colombia,movil,9,248,0
661,52.82,transferencia,Argentina,web,19,946,0
662,516.74,transferencia,Colombia,cajero,15,42,0
663,111.7,compra,Colombia,cajero,1,801,0
664,32.5,pago,Peru,cajero,15,123,0
665,12.88,retiro,Chile,POS,13,27,0
666,19.91,retiro,Mexico,movil,20,1486,0
667,33.88,retiro,Colombia,movil,17,571,1
668,21.02,compra,Chile,web,5,1171,0
669,24.78,transferencia,Mexico,movil,6,496,0
670,40.27,retiro,Argentina,cajero,12,1651,0
671,22.85,compra,Chile,cajero,1,486,0
672,272.49,transferencia,Chile,POS,14,1484,0
673,10.04,retiro,Chile,cajero,16,899,0
674,89.21,pago,Argentina,movil,12,711,0
675,63.4,compra,Argentina,cajero,6,1152,0
676,484.64,transferencia,Chile,web,0,376,0
677,14.26,pago,Peru,POS,2,665,0
678,60.87,transferencia,Colombia,POS,19,1905,0
679,418.69,retiro,Argentina,movil,17,783,0
680,240.75,transferencia,Peru,cajero,6,851,0
681,203.84,transferencia,Argentina,cajero,20,1980,0
682,35.79,pago,Chile,movil,16,1107,0
683,22.49,compra,Peru,movil,11,1559,0
684,132.55,transferencia,Mexico,web,15,1547,0
685,318.05,transferencia,Colombia,movil,23,1723,0
686,97.64,retiro,Colombia,cajero,9,1652,0
687,101.73,pago,Argentina,web,22,674,0
688,39.42,compra,Colombia,POS,15,1127,0
689,176.1,transferencia,Mexico,cajero,19,1779,0
690,24.85,retiro,Peru,POS,17,1543,0
691,46.93,transferencia,Peru,POS,14,362,0
692,66.5,transferencia,Chile,POS,22,684,0
693,85.02,retiro,Peru,cajero,10,1280,0
694,33.31,pago,Argentina,POS,17,247,0
695,14.64,retiro,Mexico,cajero,5,1216,0
696,113.18,pago,Chile,POS,0,1650,0
697,40.87,pago,Argentina,movil,22,535,0
698,104.45,pago,Argentina,movil,6,1894,0
699,20.12,compra,Argentina,cajero,11,314,0
700,78.73,transferencia,Colombia,POS,19,1300,1
701,91.27,transferencia,Argentina,POS,3,1947,0
702,6.39,pago,Colombia,POS,9,1397,0
703,49.25,pago,Peru,movil,20,444,0
704,17.32,transferencia,Colombia,POS,1,1672,0
705,7.86,compra,Argentina,POS,8,869,0
706,552.14,transferencia,Mexico,cajero,9,1219,0
707,46.7,compra,Mexico,POS,19,1282,0
708,199.21,transferencia,Peru,movil,10,1814,0
709,35.27,retiro,Argentina,POS,13,582,0
710,137.3,compra,Colombia,movil,2,871,0
711,171.37,transferencia,Mexico,movil,0,1384,0
712,108.65,compra,Chile,web,6,548,0
713,76.54,pago,Argentina,movil,3,1132,0
714,63.69,compra,Argentina,web,6,1048,0
715,51.49,retiro,Chile,web,15,1676,0
716,318.31,pago,Mexico,POS,9,465,0
717,213.07,transferencia,Chile,web,14,1046,0
718,402.38,pago,Peru,cajero,15,502,0
719,15.93,transferencia,Colombia,movil,5,851,0
720,157.51,transferencia,Colombia,cajero,3,1865,0
721,334.34,transferencia,Mexico,web,3,716,0
722,23.99,pago,Chile,POS,23,892,0
723,8.26,retiro,Argentina,movil,22,1760,0
724,162.17,transferencia,Argentina,cajero,3,501,0
725,102.53,transferencia,Argentina,POS,21,735,0
726,221.29,retiro,Peru,web,21,593,0
727,18.07,transferencia,Peru,POS,16,407,0
728,190.33,transferencia,Argentina,cajero,12,1354,0
729,27.02,transferencia,Mexico,POS,1,703,0
730,21.45,compra,Peru,cajero,19,286,0
731,21.53,compra,Peru,POS,5,147,0
732,202.21,pago,Colombia,movil,21,794,0
733,131.31,retiro,Colombia,POS,0,384,0
734,88.85,pago,Mexico,movil,7,11,0
735,53.34,retiro,Peru,cajero,17,276,0
736,251.66,retiro,Peru,movil,20,886,0
737,59.8,retiro,Chile,POS,3,1592,0
738,203.53,transferencia,Mexico,movil,4,1709,0
739,69.39,transferencia,Mexico,cajero,4,964,0
740,56.77,pago,Chile,POS,14,303,0
741,74.54,compra,Chile,movil,9,204,0
742,43.04,pago,Colombia,movil,7,345,0
743,165.21,compra,Mexico,web,6,1784,0
744,83.83,compra,Mexico,movil,11,826,0
745,31.71,transferencia,Chile,web,10,1290,0
746,275.8,retiro,Argentina,cajero,12,22,0
747,58.12,retiro,Argentina,web,14,839,0
748,94.11,compra,Colombia,cajero,16,536,0
749,284.34,compra,Argentina,movil,21,1730,0
750,117.46,retiro,Argentina,movil,21,1120,0
751,14.92,transferencia,Argentina,web,17,981,0
752,337.27,retiro,Peru,cajero,7,1469,0
753,118.57,transferencia,Colombia,movil,5,263,0
754,48.94,retiro,Chile,web,10,584,0
755,18.0,compra,Argentina,web,8,1013,0
756,189.6,pago,Peru,web,4,1779,0
757,116.13,retiro,Argentina,movil,6,383,0
758,91.49,pago,Peru,cajero,21,1574,0
759,269.2,pago,Colombia,movil,14,917,0
760,186.48,pago,Argentina,POS,20,392,0
761,19.74,retiro,Peru,POS,21,889,0
762,44.83,compra,Mexico,movil,3,1625,0
763,34.28,compra,Mexico,cajero,18,540,0
764,163.48,transferencia,Peru,web,12,1116,0
765,4.09,compra,Argentina,POS,0,566,0
766,101.25,retiro,Argentina,POS,0,1183,0
767,172.49,transferencia,Colombia,movil,21,884,0
768,251.24,transferencia,Colombia,POS,13,228,0
769,50.24,transferencia,Chile,POS,8,473,0
770,206.62,compra,Colombia,web,23,372,0
771,14.07,retiro,Argentina,web,11,1400,0
772,224.85,retiro,Chile,cajero,17,1577,0
773,16.37,transferencia,Colombia,POS,8,37,0
774,60.76,retiro,Peru,cajero,7,1661,0
775,191.52,transferencia,Mexico,cajero,13,1958,0
776,19.49,pago,Colombia,web,8,691,0
777,31.25,retiro,Colombia,web,19,844,0
778,153.73,transferencia,Peru,movil,1,1061,0
779,152.77,compra,Argentina,web,0,101,0
780,122.98,transferencia,Peru,cajero,12,1567,0
781,142.08,retiro,Colombia,POS,9,1214,0
782,93.9,pago,Argentina,cajero,7,1536,0
783,34.81,pago,Chile,cajero,6,658,0
784,50.9,transferencia,Colombia,cajero,23,90,0
785,24.05,transferencia,Peru,web,11,1030,0
786,286.91,compra,Chile,cajero,16,905,0
787,105.07,transferencia,Mexico,movil,11,1163,0
788,61.47,compra,Chile,POS,15,95,0
789,74.39,compra,Peru,web,9,1655,0
790,353.14,transferencia,Chile,cajero,11,1902,0
791,19.98,transferencia,Peru,movil,10,632,0
792,105.89,retiro,Colombia,POS,13,1410,0
793,84.6,compra,Argentina,cajero,21,123,0
794,113.44,compra,Mexico,POS,19,1309,1
795,2.19,pago,Argentina,web,12,366,0
796,246.8,retiro,Argentina,web,1,1913,0
797,322.8,transferencia,Argentina,movil,19,691,0
798,99.93,compra,Peru,web,6,1514,0
799,143.14,compra,Peru,movil,0,325,0
800,306.9,transferencia,Mexico,cajero,2,407,0
801,147.41,transferencia,Peru,POS,19,996,0
802,19.86,transferencia,Peru,web,11,519,0
803,103.04,transferencia,Peru,POS,4,896,0
804,111.99,compra,Peru,POS,11,1848,0
805,66.22,pago,Colombia,cajero,2,1663,0
806,160.02,transferencia,Mexico,cajero,19,77,0
807,326.84,pago,Peru,web,4,234,0
808,311.75,compra,Mexico,cajero,0,830,0
809,71.92,retiro,Chile,POS,15,586,0
810,14.42,pago,Colombia,movil,8,484,0
811,502.7,transferencia,Peru,movil,9,1488,0
812,219.09,compra,Colombia,movil,9,271,0
813,15.98,compra,Colombia,web,12,1845,0
814,304.36,transferencia,Chile,cajero,15,939,0
815,244.73,transferencia,Mexico,cajero,19,1491,0
816,87.79,transferencia,Colombia,cajero,3,469,0
817,107.37,transferencia,Argentina,cajero,13,632,0
818,61.1,pago,Chile,POS,16,547,0
819,6.76,compra,Argentina,movil,4,719,0
820,48.99,pago,Chile,POS,12,1008,0
821,194.86,compra,Argentina,web,2,270,0
822,0.56,pago,Argentina,movil,4,605,0
823,48.69,retiro,Colombia,movil,15,965,0
824,60.93,retiro,Colombia,POS,18,378,0
825,92.51,transferencia,Chile,web,18,177,0
826,302.87,pago,Mexico,web,16,274,0
827,51.02,retiro,Colombia,movil,17,1715,0
828,51.13,transferencia,Colombia,cajero,17,1665,0
829,160.5,pago,Peru,web,22,637,0
830,72.23,pago,Colombia,POS,7,27,0
831,30.53,compra,Mexico,web,17,576,0
832,72.27,pago,Peru,movil,8,60,0
833,18.22,compra,Argentina,cajero,18,731,0
834,23.29,pago,Argentina,web,9,1241,0
835,82.79,retiro,Peru,movil,1,1705,0
836,65.15,pago,Peru,web,16,661,0
837,295.6,compra,Peru,cajero,23,270,0
838,54.0,pago,Chile,POS,12,1140,0
839,104.27,retiro,Mexico,movil,10,245,0
840,120.05,retiro,Mexico,movil,15,660,0
841,1.58,pago,Argentina,cajero,19,1628,0
842,130.71,transferencia,Argentina,movil,6,85,0
843,23.53,transferencia,Argentina,cajero,2,1623,0
844,389.52,transferencia,Colombia,movil,15,907,0
845,19.31,compra,Argentina,cajero,18,1656,0
846,64.26,transferencia,Peru,web,19,1474,0
847,10.71,transferencia,Argentina,web,15,1876,0
848,692.17,retiro,Peru,web,1,536,0
849,83.71,pago,Chile,movil,13,1911,0
850,108.58,pago,Colombia,cajero,19,89,0
851,8.33,transferencia,Colombia,cajero,9,549,0
852,166.34,compra,Mexico,POS,18,854,0
853,28.27,compra,Chile,web,23,895,0
854,274.0,compra,Peru,POS,10,507,0
855,27.55,pago,Chile,web,17,408,0
856,25.39,retiro,Colombia,POS,10,1295,0
857,4.47,transferencia,Peru,web,8,524,0
858,76.65,transferencia,Chile,cajero,18,1518,0
859,99.85,transferencia,Colombia,web,19,607,0
860,8.16,pago,Peru,movil,9,1003,0
861,179.28,pago,Peru,web,2,448,0
862,72.46,pago,Colombia,web,2,543,0
863,89.18,transferencia,Peru,cajero,23,949,0
864,69.74,pago,Colombia,movil,7,350,0
865,61.45,retiro,Argentina,cajero,5,1769,0
866,98.42,pago,Argentina,POS,19,852,0
867,20.24,retiro,Peru,POS,0,328,0
868,24.1,transferencia,Peru,movil,19,1836,0
869,237.47,compra,Colombia,POS,23,1310,0
870,350.51,pago,Peru,movil,5,1059,0
871,56.08,transferencia,Mexico,web,1,1557,0
872,37.89,transferencia,Argentina,POS,18,623,0
873,123.94,retiro,Peru,web,6,488,1
874,63.06,compra,Peru,cajero,10,1855,0
875,3.09,pago,Chile,POS,10,1884,0
876,20.37,transferencia,Peru,cajero,3,487,0
877,151.04,compra,Mexico,cajero,19,145,0
878,129.08,retiro,Argentina,movil,15,1548,0
879,3.3,pago,Chile,cajero,4,756,0
880,30.12,pago,Colombia,movil,23,146,0
881,31.53,transferencia,Colombia,movil,6,1021,0
882,133.73,retiro,Argentina,movil,15,1775,0
883,2.39,pago,Colombia,movil,14,1527,0
884,13.19,compra,Mexico,movil,4,1628,0
885,193.08,pago,Peru,web,0,828,0
886,23.6,pago,Argentina,movil,19,1859,0
887,126.92,pago,Chile,POS,21,627,0
888,32.65,compra,Peru,movil,21,1551,0
889,12.57,compra,Colombia,web,8,1296,0
890,33.43,pago,Colombia,POS,20,534,0
891,153.73,retiro,Chile,POS,4,630,0
892,232.3,pago,Mexico,web,21,881,0
893,212.79,pago,Chile,POS,5,1119,0
894,60.74,transferencia,Argentina,web,2,1471,0
895,132.35,pago,Chile,cajero,5,415,0
896,27.53,transferencia,Colombia,cajero,7,257,0
897,41.63,compra,Mexico,movil,5,1867,0
898,271.99,pago,Mexico,movil,15,1286,0
899,1.57,compra,Chile,movil,15,87,0
900,10.73,pago,Argentina,movil,20,905,0
901,27.97,retiro,Colombia,web,2,1460,0
902,3.23,pago,Peru,cajero,16,1854,0
903,24.02,transferencia,Mexico,web,20,570,0
904,104.97,pago,Chile,POS,5,742,0
905,65.66,transferencia,Argentina,POS,5,108,0
906,267.82,retiro,Argentina,POS,21,1043,0
907,204.08,pago,Colombia,POS,18,1389,0
908,50.19,retiro,Mexico,POS,19,1677,0
909,36.04,transferencia,Colombia,cajero,14,1403,0
910,57.3,transferencia,Peru,web,18,160,0
911,107.08,pago,Peru,POS,1,100,0
912,37.45,compra,Peru,movil,7,265,0
913,117.43,retiro,Argentina,cajero,6,1774,0
914,63.2,pago,Mexico,movil,7,750,0
915,96.37,pago,Colombia,cajero,12,1073,0
916,68.75,transferencia,Colombia,cajero,21,677,0
917,41.86,compra,Peru,movil,14,799,0
918,355.83,retiro,Mexico,movil,11,1439,0
919,173.07,transferencia,Mexico,POS,14,1083,0
920,18.11,pago,Chile,movil,13,183,0
921,243.42,transferencia,Mexico,web,6,659,0
922,80.2,compra,Mexico,cajero,16,1471,0
923,269.94,transferencia,Colombia,cajero,4,1922,0
924,193.05,retiro,Mexico,POS,19,1325,0
925,66.45,transferencia,Mexico,cajero,9,608,0
926,2.73,retiro,Colombia,movil,18,1579,0
927,37.55,retiro,Mexico,cajero,17,1378,0
928,93.61,retiro,Colombia,cajero,23,1793,0
929,120.44,retiro,Chile,movil,9,1237,0
930,35.79,compra,Argentina,movil,1,1213,0
931,18.01,transferencia,Colombia,cajero,5,643,0
932,216.17,pago,Colombia,web,2,347,1
933,499.27,transferencia,Mexico,movil,18,812,1
934,89.51,compra,Colombia,web,4,1927,0
935,22.6,pago,Peru,web,6,801,0
936,38.15,retiro,Peru,POS,6,1161,0
937,2.23,retiro,Chile,web,9,1054,1
938,294.83,transferencia,Colombia,POS,0,146,0
939,15.03,transferencia,Mexico,web,10,1848,0
940,103.11,transferencia,Mexico,POS,22,1492,0
941,38.43,pago,Argentina,movil,6,1641,0
942,96.94,transferencia,Chile,cajero,5,503,0
943,126.47,transferencia,Mexico,cajero,5,799,1
944,212.45,compra,Argentina,POS,12,968,0
945,27.74,compra,Mexico,movil,15,1215,0
946,1.33,pago,Argentina,POS,12,471,0
947,17.66,pago,Peru,POS,1,690,0
948,276.33,transferencia,Peru,movil,18,1369,0
949,248.47,retiro,Mexico,web,18,1775,0
950,109.18,compra,Chile,web,18,1,0
951,110.11,transferencia,Colombia,movil,17,110,0
952,131.25,transferencia,Chile,POS,5,1874,0
953,23.14,retiro,Chile,cajero,1,1811,0
954,294.99,retiro,Colombia,POS,18,1907,0
955,65.11,transferencia,Peru,web,5,894,0
956,57.97,retiro,Peru,movil,19,1770,0
957,87.81,pago,Colombia,movil,22,1088,0
958,5.77,pago,Argentina,movil,21,756,0
959,21.82,retiro,Chile,web,14,53,0
960,160.74,compra,Mexico,POS,5,262,0
961,10.37,pago,Peru,movil,2,1553,0
962,110.9,compra,Mexico,cajero,10,1326,0
963,33.78,pago,Colombia,movil,7,1992,0
964,59.18,retiro,Mexico,POS,21,886,0
965,40.88,pago,Mexico,web,17,234,0
966,52.75,compra,Chile,cajero,16,73,0
967,152.35,compra,Colombia,cajero,18,1381,0
968,42.31,transferencia,Mexico,movil,18,951,0
969,100.28,compra,Peru,POS,23,1627,0
970,77.56,compra,Colombia,movil,20,484,0
971,130.76,retiro,Peru,cajero,16,1030,0
972,331.43,transferencia,Argentina,movil,3,1734,0
973,158.27,compra,Mexico,POS,6,877,0
974,29.04,compra,Colombia,web,4,1732,0
975,3.8,transferencia,Peru,cajero,15,1832,0
976,36.5,compra,Mexico,POS,5,859,0
977,108.49,transferencia,Chile,movil,13,1858,0
978,6.34,transferencia,Peru,cajero,19,137,0
979,82.31,pago,Peru,movil,1,779,0
980,109.01,pago,Argentina,movil,17,1428,0
981,48.82,retiro,Chile,web,17,628,0
982,176.84,transferencia,Argentina,movil,12,555,0
983,13.53,compra,Chile,movil,17,743,0
984,9.37,transferencia,Peru,POS,16,570,0
985,156.32,transferencia,Argentina,movil,12,1230,0
986,82.1,transferencia,Mexico,web,11,410,0
987,139.93,pago,Chile,movil,2,1830,0
988,68.47,compra,Peru,movil,21,1630,0
989,33.95,retiro,Colombia,movil,6,1060,0
990,205.18,compra,Chile,cajero,0,230,0
991,192.78,transferencia,Chile,web,4,1251,0
992,142.37,pago,Mexico,cajero,20,1719,0
993,38.12,pago,Chile,web,0,262,0
994,107.06,pago,Chile,web,3,1155,0
995,53.74,transferencia,Mexico,POS,0,1601,0
996,11.53,retiro,Mexico,cajero,12,892,0
997,299.12,pago,Argentina,web,13,448,0
998,17.66,retiro,Peru,web,14,186,0
999,360.06,pago,Peru,POS,16,1653,0
1000,70.87,transferencia,Argentina,cajero,11,1210,0
1001,24.57,retiro,Peru,movil,6,1298,0
1002,93.68,transferencia,Chile,POS,22,1687,0
1003,247.58,compra,Argentina,web,18,352,0
1004,158.11,retiro,Argentina,cajero,22,1437,0
1005,197.14,transferencia,Peru,web,2,1175,0
1006,129.03,compra,Colombia,POS,17,384,0
1007,141.43,pago,Peru,POS,3,1060,0
1008,227.01,transferencia,Colombia,cajero,2,326,0
1009,34.47,retiro,Argentina,POS,11,465,0
1010,80.67,transferencia,Colombia,POS,22,466,0
1011,30.0,compra,Chile,movil,11,1119,0
1012,527.47,compra,Mexico,web,16,1158,0
1013,346.02,compra,Colombia,movil,5,162,0
1014,4.83,pago,Mexico,movil,14,556,0
1015,146.73,pago,Chile,cajero,1,300,0
1016,311.23,retiro,Mexico,POS,7,1819,0
1017,23.9,transferencia,Chile,web,13,356,0
1018,100.7,pago,Mexico,web,4,1264,0
1019,296.5,pago,Mexico,web,2,564,0
1020,4.14,transferencia,Peru,POS,9,1962,0
1021,143.45,pago,Colombia,web,6,793,0
1022,42.35,compra,Mexico,web,10,1023,0
1023,309.87,compra,Argentina,POS,14,586,0
1024,425.1,transferencia,Peru,cajero,1,1831,0
1025,346.46,transferencia,Colombia,web,4,750,0
1026,77.14,transferencia,Peru,POS,10,1191,0
1027,237.7,compra,Colombia,movil,7,140,0
1028,223.37,transferencia,Chile,POS,12,1163,1
1029,46.12,retiro,Mexico,movil,10,1905,0
1030,211.87,transferencia,Argentina,POS,16,235,0
1031,4.53,retiro,Peru,web,14,1027,0
1032,108.84,pago,Peru,cajero,0,256,0
1033,31.37,retiro,Peru,cajero,18,371,0
1034,15.42,transferencia,Peru,web,15,278,0
1035,9.61,retiro,Mexico,movil,18,516,0
1036,143.0,transferencia,Colombia,POS,12,904,0
1037,49.84,retiro,Mexico,web,22,1806,0
1038,154.82,compra,Chile,POS,21,1236,0
1039,8.11,transferencia,Mexico,web,22,1240,0
1040,45.45,compra,Mexico,web,3,270,0
1041,93.05,pago,Chile,POS,10,476,0
1042,187.69,transferencia,Mexico,cajero,17,1552,0
1043,46.06,pago,Colombia,cajero,17,928,0
1044,117.99,transferencia,Argentina,movil,9,64,0
1045,260.56,retiro,Chile,POS,16,1775,0
1046,114.81,retiro,Peru,movil,12,460,0
1047,31.83,transferencia,Colombia,web,13,1040,0
1048,2.96,pago,Argentina,movil,6,564,0
1049,244.92,compra,Colombia,web,9,1043,0
1050,2.58,compra,Colombia,POS,2,1349,0
1051,249.25,pago,Peru,POS,1,908,0
1052,90.33,compra,Argentina,POS,18,93,0
1053,335.76,pago,Colombia,POS,6,773,0
1054,192.4,pago,Peru,movil,4,810,0
1055,741.86,compra,Chile,web,2,1041,0
1056,51.83,pago,Peru,cajero,1,1647,0
1057,174.9,pago,Mexico,POS,22,840,0
1058,61.69,pago,Peru,POS,21,1896,0
1059,78.44,compra,Peru,web,5,488,0
1060,118.5,compra,Peru,cajero,13,1118,0
1061,248.27,pago,Colombia,POS,6,1034,0
1062,496.85,pago,Argentina,cajero,21,1748,0
1063,175.46,pago,Peru,POS,1,749,0
1064,64.91,pago,Peru,movil,10,1790,0
1065,65.65,transferencia,Mexico,movil,20,528,0
1066,160.54,retiro,Mexico,cajero,2,1513,0
1067,32.74,pago,Chile,web,8,1168,0
1068,14.05,pago,Chile,web,7,554,0
1069,52.55,transferencia,Mexico,movil,10,515,0
1070,40.63,transferencia,Argentina,web,17,1943,0
1071,42.17,compra,Chile,web,0,1494,0
1072,31.93,pago,Argentina,web,14,377,0
1073,5.16,transferencia,Mexico,cajero,3,1692,0
1074,2.16,pago,Chile,cajero,3,1518,0
1075,528.0,pago,Peru,web,9,1709,0
1076,66.99,transferencia,Mexico,movil,10,484,0
1077,58.2,pago,Chile,web,17,452,0
1078,136.6,pago,Argentina,POS,22,1560,0
1079,29.55,pago,Argentina,movil,14,787,0
1080,359.39,pago,Chile,cajero,2,1099,0
1081,185.21,pago,Argentina,POS,6,1064,0
1082,11.24,compra,Chile,web,6,302,0
1083,64.87,pago,Chile,web,16,1576,0
1084,253.55,transferencia,Argentina,movil,21,1086,0
1085,347.47,transferencia,Colombia,movil,19,1774,0
1086,75.6,pago,Peru,web,23,1527,0
1087,114.05,retiro,Mexico,web,15,999,0
1088,21.93,transferencia,Peru,movil,15,1269,0
1089,567.53,retiro,Mexico,POS,7,18,0
1090,31.62,transferencia,Mexico,cajero,2,1676,0
1091,343.2,pago,Peru,movil,19,398,0
1092,125.86,retiro,Chile,POS,14,1007,0
1093,112.3,pago,Argentina,web,0,594,0
1094,86.26,pago,Colombia,cajero,9,189,0
1095,31.47,transferencia,Colombia,POS,1,1644,0
1096,23.31,retiro,Colombia,cajero,6,1770,0
1097,29.89,transferencia,Peru,cajero,13,1804,0
1098,24.76,compra,Peru,cajero,15,104,0
1099,181.47,transferencia,Chile,POS,14,1947,0
1100,51.72,compra,Colombia,POS,6,1670,0
1101,7.15,pago,Chile,web,12,1368,0
1102,417.25,retiro,Colombia,cajero,9,1395,0
1103,258.28,pago,Peru,movil,8,33,0
1104,315.32,compra,Argentina,movil,8,749,0
1105,633.61,transferencia,Argentina,movil,5,374,0
1106,22.92,transferencia,Argentina,POS,23,1872,1
1107,60.55,pago,Argentina,web,11,1202,0
1108,170.38,transferencia,Mexico,POS,22,1036,0
1109,142.9,transferencia,Colombia,cajero,19,1887,0
1110,20.05,compra,Argentina,movil,19,1977,0
